"numsessions" "numdays" "numpurchases" "totpurchases" "totplaytime" "totscore" "numlives" "numelements" "difflevel" "skill1" "skill2" "country" "opsys" "acquis" "trendsession" "trendpurchase" "y"
"633" 8 6 3 18.1001560959517 307.844485496693 107.171351691817 33 22 1 0.614115498499381 0.618059304009782 "6" 0 0 3.23032797525846 1.53328640121983 21.5697332518944
"634" 2 4 1 3.57530800709021 214.195623070788 106.988288727617 30 23 1 0.563038075674324 0.525308846527007 "3" 0 1 0.406996919660553 2.62907998184242 29.8317197991567
"635" 5 7 3 14.4886779901202 205.757713242431 105.438880986499 27 23 1 0.555189643012513 0.627143396958733 "5" 0 1 1.25918206319065 -0.167286788894062 26.0087508097301
"636" 9 4 3 17.8336712869508 287.813855165041 107.873020587282 37 27 1 0.698873476856817 0.716231196180983 "1" 1 0 4.21666605448468 2.36473162178886 24.574270933775
"637" 10 6 2 7.55378068759215 135.168822141434 95.5705912950284 31 18 2 0.483811198805371 0.566472881124803 "6" 1 0 -1.01057325832517 0.758581238409174 24.4693080272439
"638" 6 5 2 19.2589741946201 263.033859792946 96.9135357692871 28 16 2 0.417387533084155 0.614779395148719 "1" 1 0 0.146195701967591 0.921979860292387 19.1048242421934
"639" 5 3 1 2 91.8028258696296 95.0649340410676 20 18 2 0.406435702844862 0.6162264198656 "6" 1 0 1.42370584177706 0.338327086973251 13.5301457046596
"640" 7 6 2 15.0410631407637 270.79708271117 101.745980926957 29 22 2 0.589123611312089 0.390763916768851 "3" 0 0 0.426675334807395 2.88622529478241 46.5572058217389
"641" 4 5 2 2.7476643472358 152.412711983007 97.1354484702568 36 23 1 0.571248935157415 0.457985878004623 "6" 0 0 0.754257406104569 -0.4853756308654 26.6863041865976
"642" 9 7 4 3.98265289885987 393.06530414782 102.496812726492 41 23 2 0.559378254208105 0.384974979768349 "1" 1 1 2.18001112624666 0.948186991050773 26.1211700166948
"643" 7 7 1 4.15550514196766 247.079349867075 95.6343931482695 37 14 2 0.264625793547869 0.400528698893443 "4" 1 0 2.52490009734805 0.615528773335873 23.0755259729607
"644" 5 5 1 2 294.741374171517 100.73051070655 34 18 1 0.498675371530973 0.524760795682988 "5" 0 0 2.09576317562351 1.41304509621417 14.7995929619567
"645" 5 6 1 2 162.338725898296 95.0551962371332 27 19 2 0.463248197101952 0.35696411179632 "6" 1 1 -0.733957850663804 1.7921831156181 30.6332206657443
"646" 9 7 1 3.23559719950482 247.776644547406 100.393884145485 26 18 1 0.402012574856186 0.40613069783512 "1" 0 0 2.58363455539839 -1.62817245408373 25.0191115005151
"647" 6 5 1 2 244.523909457584 100.117137803903 35 20 1 0.570205625626813 0.159197331261338 "4" 0 0 1.86293420882798 -0.444916621264737 27.5731359575207
"648" 3 5 1 15.9028206987009 135.100223161385 96.1212739263999 27 19 3 0.424522390360308 0.440166092309864 "6" 0 0 1.2152068883641 0.312740809713678 16.6634173655661
"649" 4 7 3 8.37478669540839 226.856673359762 88.5739494041089 24 14 1 0.275165904427914 0.563908083353574 "6" 0 0 1.54397606111874 0.171803558662252 24.522147962793
"650" 7 5 2 12.9776251500932 363.97750651671 98.3523516422503 36 21 1 0.609820995113572 0.726145416219516 "4" 1 0 1.72374843360287 0.606543933783526 27.8021268458463
"651" 4 5 5 20.1101170059022 275.591268401036 108.457778080456 39 28 1 0.632337505370924 0.722751542984847 "2" 0 0 2.6289150292315 3.26781703580359 21.7806203449533
"652" 9 7 5 6.80820910240251 332.61621720565 104.571116929322 35 27 2 0.687631928169714 0.558811760993692 "3" 0 0 0.602395665587842 2.27332153684583 36.76271303231
"653" 12 7 2 7.31273928759166 459.573237847434 105.569702437545 39 22 1 0.672280343654935 0.587620147704041 "1" 0 0 2.24408843931965 2.27863663036794 39.2366373899464
"654" 2 6 3 3.27204356724254 121.657165906536 96.2019537986779 28 17 2 0.365211309132554 0.534467884130215 "6" 0 1 0.699400453027212 -0.62600338175038 33.6364402991519
"655" 4 5 2 7.77517930260734 178.055008957887 97.2635387248626 31 22 2 0.552023953509689 0.502282309708004 "5" 0 0 0.132796927400571 0.576211757914626 21.6304211746571
"656" 5 4 1 2 110.633790427387 86.17771974914 20 12 2 0.418993593787842 0.462070635192738 "1" 0 0 -1.43020716377694 -1.66491554285378 24.2467230921838
"657" 3 4 2 2 114.535867367036 90.9475880649163 23 17 2 0.421744702027349 0.618531644825658 "3" 0 0 0.0256974505952243 -0.0846675814780242 19.007498746507
"658" 4 6 3 3.30755418657584 200.801154061082 93.6850190134525 22 22 1 0.579550352522873 0.43554564822588 "5" 0 1 -0.212188844521908 1.25498818528234 17.7751745518994
"659" 6 7 2 4.66620794604024 423.602958744802 106.461953347533 32 20 2 0.541217070400771 0.639075926332073 "5" 0 0 1.93690434364245 2.2424327400553 19.7706256603935
"660" 5 5 4 7.32712405016349 273.422075689985 104.653526613714 37 21 1 0.486936125776066 0.561929050098395 "6" 0 0 2.47229903901539 2.554882445725 23.5579748420767
"661" 12 7 6 8.52707070281529 418.307430334478 109.04172508973 46 25 1 0.68428168873247 0.769444131156363 "5" 0 1 2.46188825303075 3.57405318617831 41.7338692967487
"662" 6 4 2 8.85517260580225 213.564140396724 100.511481957341 29 19 1 0.504109333716145 0.537401339066746 "1" 0 1 1.18379213624019 0.0505448247822182 50.3056750873965
"663" 8 6 3 6.58775608469028 283.468098358372 108.440531000301 26 28 2 0.670967384114457 0.598022897457168 "4" 1 1 2.10914845315968 3.3936780164985 47.4699298041082
"664" 3 5 3 18.6303638774475 141.74203801896 104.480187002288 27 22 2 0.465316191189268 0.744092841074937 "1" 1 1 0.371637733301789 0.367919016786824 26.8367302334094
"665" 12 7 4 12.5261032372544 325.279403480854 103.584492786521 36 22 1 0.592004803779638 0.421252355781707 "2" 1 1 2.90651390883152 2.98362607008999 52.3827215440154
"666" 4 7 2 5.20856456847303 246.451946156267 93.9058416580761 24 15 1 0.399101917308536 0.57189632684599 "3" 0 0 1.5616080051061 -1.61891363450186 58.5310468613102
"667" 2 2 1 5.72625148291811 117.689088673929 92.4742098170141 16 17 1 0.293706896807717 0.457932460077139 "1" 1 1 0.348197188054144 -1.03455791038771 31.6843359776789
"668" 4 6 1 3.47376627584868 284.37382423763 99.2950036459414 26 22 1 0.608843639163175 0.489062162992127 "3" 1 0 2.0920788902186 -0.0817851220488611 16.6917780684645
"669" 6 5 1 2 100.579202627797 94.5961383040313 26 15 1 0.415169555782321 0.558122258609689 "4" 1 0 -1.3248369046047 1.14147525358063 18.0692996277792
"670" 6 5 3 6.32279385004261 273.252658000566 108.200121007374 36 27 1 0.654863291952418 0.597581202289312 "5" 0 0 0.865020675892828 2.61238312839731 19.6395639305396
"671" 4 5 3 10.4947336525486 261.507246969372 101.461441731399 24 21 2 0.568371617949241 0.54510326503338 "6" 1 0 2.98458431116911 2.46607038791178 38.3827109735187
"672" 4 5 4 22.4927006312137 188.952377247886 100.818191236208 30 20 2 0.461269669009756 0.602295899165888 "3" 0 1 1.03067408544976 1.10768237821848 12.7714369719745
"673" 6 5 3 3.49041029839246 148.194738504199 99.0741936656639 30 22 1 0.608221401004968 0.541715006433033 "3" 1 0 0.430381408046537 1.65233987039643 24.0660026549
"674" 7 5 1 10.1714481283607 158.541038502862 91.6763631743112 31 13 1 0.367780581352217 0.579254282191363 "1" 1 1 -0.85804424271285 0.165850081046172 46.0952657785542
"675" 4 5 3 6.82620510600441 164.458522935744 98.8853149651307 25 23 2 0.550093610445048 0.582120047247748 "1" 1 1 0.611808213860817 1.19778332964207 31.9185730107024
"676" 10 7 2 3.75489853220961 399.097318109407 104.592555741529 36 24 2 0.614907926731005 0.603604674765257 "2" 0 0 2.75572666274824 1.24662178684893 21.8075971352225
"677" 8 6 2 18.9499799475746 186.523062086006 96.7335572704233 30 20 1 0.49497639845688 0.355955846186249 "4" 1 1 2.17774918607928 1.48426641231102 30.2609046266526
"678" 8 5 1 6.68252139243694 232.235237779833 95.4924380603898 31 18 1 0.458530322564207 0.677153694839081 "2" 0 1 0.72528940440616 1.32085482087 42.1989382672915
"679" 5 7 3 9.2392997165096 351.171918827846 105.57022256283 34 19 2 0.460009809764375 0.529705970762157 "2" 0 0 1.04152324605279 0.88644451486308 25.4448638068351
"680" 5 3 3 4.8637219437618 233.519336109546 102.886309340338 39 21 3 0.504972464190594 0.614719851932262 "6" 0 1 0.489768664511105 1.29015813375658 21.279701621627
"681" 10 7 3 4.51294653928079 436.845954167363 108.036559738107 35 23 1 0.609549945902072 0.801351999581844 "2" 0 1 3.18711997959415 0.830515677291175 37.6341806201911
"682" 12 7 5 9.67405768624681 274.890272355649 99.0140458370579 34 24 2 0.637618495265644 0.543426321965331 "5" 1 0 2.87137575038629 1.84661127058862 29.6240508175311
"683" 4 5 2 4.1456770554157 122.164316678027 93.8944180337412 20 17 2 0.431192548358886 0.593052692016487 "5" 0 0 -0.66103071564774 0.642680354320893 15.5693506450155
"684" 4 5 3 13.600384502345 228.462760383686 99.8594617760163 27 22 3 0.626250575356726 0.492184381450445 "5" 0 0 2.54758405883856 0.793491741222493 25.1863526764492
"685" 5 5 3 12.6697254810567 280.924867863882 99.9630175257655 29 22 1 0.533366889703054 0.539267457538613 "4" 1 1 1.18157702081853 2.12037134131734 35.9865703841377
"686" 12 7 4 4.11870092945509 492.16338360622 110.19410471802 32 25 1 0.783011599549076 0.414205784562302 "3" 0 0 4.29323360902343 3.01521635960427 37.570471905613
"687" 12 7 2 2.89150295836278 376.488001076495 100.338287231147 36 20 1 0.53504059573115 0.656111724823042 "3" 0 0 3.06822282460398 0.968360976093187 32.3168492766758
"688" 4 5 1 2 271.012270961565 93.7896680324503 34 14 1 0.357245652093236 0.640905145204553 "3" 0 0 2.0057701398866 -0.947910482586326 14.7369363397292
"689" 4 6 3 18.0052356367544 220.344614119278 102.077781558529 26 22 2 0.522529490323935 0.599383281564812 "3" 1 0 0.0412740306893328 4.30203815254711 68.6776019266724
"690" 3 3 2 6.84008083830335 95.7387839715422 97.9165653291868 22 22 1 0.605984241024953 0.701618918181578 "1" 1 1 1.61062434716094 2.26143688651706 39.7120042739043
"691" 5 6 3 6.28035269087954 368.325148019843 102.166284571663 29 19 2 0.504781558991216 0.48306608233807 "5" 0 0 2.48196947672419 -0.431832152768714 25.4332389354272
"692" 6 5 4 8.5410621248814 176.397968357896 101.936568934205 34 21 1 0.437940319452568 0.558682911956672 "1" 1 0 0.676446480438092 1.88831065577767 30.5738241173275
"693" 1 5 2 9.63087281468267 76.2155711755346 98.2737369393244 27 18 1 0.412009419004155 0.482199250592772 "4" 1 1 -0.0310967981447643 -0.958282264616422 38.559314819666
"694" 7 6 2 8.20925126917576 384.451578566506 103.593674017511 37 21 3 0.567110274251801 0.72209924809429 "4" 1 1 3.50927817825997 0.321226025258063 39.1243912694053
"695" 7 4 1 8.31019508965765 265.971464075219 99.5571236111996 34 20 2 0.467244948959957 0.527710660195987 "3" 0 1 2.49152288905437 0.758564528907514 45.8055779572477
"696" 10 7 4 5.36856953823795 384.618601290896 108.24363161259 34 24 3 0.70263692192003 0.657069268825289 "2" 1 0 1.17018097376485 1.13333962362166 21.8595201813491
"697" 8 7 5 15.3314635836963 391.003369106784 110.272782563869 50 30 2 0.807776311891784 0.810949689228115 "5" 0 0 2.89088700380884 3.79903874245091 49.5356206414138
"698" 4 5 4 4.52487261576222 83.6173929825749 95.2319738347818 42 19 2 0.450300519029678 0.417072737480581 "1" 1 0 -0.892247216895617 0.859696120652333 19.1401648920945
"699" 5 5 2 3.25770908240012 197.904241581801 94.4968542563806 26 16 1 0.408361381152715 0.453882779108257 "1" 1 1 -1.335520303145 -1.19634463718721 40.2925318653222
"700" 8 6 1 3.64454088993767 193.758059707877 96.9281800248517 33 17 1 0.393081159340126 0.586157704195603 "3" 1 0 1.92683347550426 -0.669117319331655 30.0753357467192
"701" 6 7 2 2 129.238553232535 89.3026336271104 28 15 2 0.296531916722051 0.556506398884353 "5" 0 0 1.18105366061062 -1.10940562829276 22.7300204860995
"702" 10 7 1 3.73256127456644 223.585290308808 97.1129587398963 32 21 2 0.524242178943914 0.670891809173659 "1" 1 0 -0.21013205631233 -0.277651300157663 26.820429050476
"703" 6 7 2 2 294.306701860951 103.593804628547 34 22 1 0.58243943278226 0.58873363717309 "6" 1 1 0.880632720256713 1.20577309334995 26.5056998925397
"704" 4 5 1 2 89.4412598791799 93.5222293367833 21 13 1 0.229556559885716 0.366594495932669 "1" 1 0 -1.36221592307643 0.326702481967402 15.0138506755683
"705" 6 6 2 17.814739146393 253.88407383282 100.871890172061 34 20 3 0.513482478837509 0.442426942849351 "2" 0 0 1.58753067825551 1.01407078348728 27.7077040013579
"706" 4 7 2 4.06184438872273 46.7939295063435 95.9825392804503 22 16 1 0.424496742411318 0.467219524217571 "5" 0 0 0.56404266239017 -0.71365244876252 18.7679988171614
"707" 7 4 3 16.4687652512997 266.367861479744 107.354398013948 33 25 2 0.713733798929022 0.263329320179087 "2" 0 0 2.06735709193879 3.96337226817942 44.0182881715489
"708" 14 7 4 12.5655617200472 438.521884652184 107.227767043681 46 24 3 0.622686830178737 0.26960359014429 "6" 0 0 2.33710688098295 1.36495143655417 28.9243516365853
"709" 3 4 2 15.5478339390028 166.757052274447 101.575816145051 31 22 2 0.618602748943425 0.465188568115148 "2" 1 0 0.106275496052314 1.31274505117933 26.6869652718974
"710" 3 5 2 18.2241603317135 125.413751138303 93.9143811951411 27 17 1 0.324416225538772 0.722459276905958 "4" 1 1 0.0400350197940336 0.905405988975232 26.3403837512974
"711" 3 3 1 20.4494969760809 14.6553529485076 97.3728932321046 25 18 2 0.427094859658103 0.556279111757523 "2" 0 0 -0.396217738967861 0.317087323410131 10.4576658695256
"712" 5 6 3 2.79032184093299 313.830416777847 103.610046671646 31 24 1 0.652337326309209 0.537883182505548 "3" 1 1 2.3058100806491 1.11755902945646 32.5673114517699
"713" 7 5 1 6.19133716695466 156.741149694546 100.732144337028 28 21 1 0.652048598362201 0.47445317406297 "4" 1 0 0.853150026183722 1.63006039610105 42.7529020030702
"714" 6 5 3 11.2755466106968 79.2911870493352 99.6810321185566 21 21 1 0.557134648170148 0.59905673338197 "4" 1 1 -0.321268402699708 0.499722796186137 42.6051059176381
"715" 4 6 2 2.95821547246412 113.028136440632 94.4783162621419 24 16 1 0.463129028135997 0.740275577354864 "4" 1 0 -0.215092581810891 1.40120663502344 19.3670520272015
"716" 2 4 1 16.6823813965574 214.535462671863 100.281973984127 23 21 2 0.560598165175988 0.349980688798492 "2" 0 0 1.11258500808059 -0.0642722158216313 29.0244937866464
"717" 4 6 2 5.01706072909489 170.405537511672 99.0129997171783 28 22 1 0.469687892414611 0.686511779415874 "2" 1 0 2.44458066557043 -0.10075952440169 22.9471923865666
"718" 2 4 1 2 46.217277723289 90.2786282147204 12 14 2 0.3150772571591 0.35214053475591 "6" 1 1 -0.701872898436055 0.669206665464234 15.7669738114959
"719" 8 7 2 3.06061707690877 258.191698604656 100.028152304741 28 18 1 0.445853498631117 0.821269990815757 "4" 1 0 2.08211007063432 1.02903941976679 17.0193916063676
"720" 10 5 2 4.2483570344783 241.601967633596 98.8641879245816 32 21 2 0.414030961731828 0.465748987542447 "5" 1 0 1.36442749165907 -0.812967992659341 24.6434858826071
"721" 5 5 1 7.16596686842425 268.7161118315 98.2167052094154 25 22 2 0.547909632112868 0.337102405431519 "3" 0 0 0.0436953394555838 3.41168787118648 42.8916995903579
"722" 2 4 1 2 106.462371239835 90.3197283673896 32 19 1 0.47908367762893 0.588355497096989 "1" 1 1 0.640167593010705 1.31950891780308 17.2340475065642
"723" 5 5 2 4.59732203561247 143.741061650801 98.9221451889899 19 20 2 0.501080376230212 0.532513907834269 "2" 0 0 -0.27794033941017 -0.305805369796204 25.1779812313754
"724" 8 7 1 11.7177780980253 223.06914908272 91.3270523862466 31 16 2 0.390237904621405 0.691904058849822 "1" 1 0 2.79643896776513 -1.25412233453891 54.4170139908371
"725" 10 7 3 16.0074025571989 404.665019683397 111.12215593785 32 26 1 0.676428517125036 0.663427994426901 "5" 1 0 3.35254295765582 3.23429829007749 28.9754217513399
"726" 6 5 1 21.1159044125222 238.237242983799 101.885780991021 29 22 2 0.45366473027282 0.41763858217777 "2" 0 0 2.87701305645367 1.22893375592478 13.7281373482944
"727" 5 3 2 5.8738163201681 164.725186439972 97.2678890541738 34 16 2 0.356464967305946 0.463216466328919 "5" 0 0 0.683774262287533 -1.20934353635409 24.1058499478677
"728" 9 5 1 2 258.869171141726 94.9399764504196 28 16 2 0.342729540312732 0.721658599548014 "1" 0 0 1.52040440429537 -0.845840286976736 21.5133232023885
"729" 6 6 1 14.0601352303676 318.779954399673 101.595951129231 36 22 2 0.512752604707274 0.498426791811199 "2" 1 0 2.28291804100843 1.28018966739247 47.1683254260308
"730" 5 6 2 2 275.012978785995 96.7188420453339 27 19 2 0.549023539986929 0.458481407611208 "6" 1 0 0.850812292827945 -0.419743552083841 19.0863335176648
"731" 11 7 4 11.5576769451183 296.784721774511 97.8810933187296 33 21 1 0.511560287550409 0.676208690774452 "2" 0 1 3.84801822796452 0.884401312732743 34.1308226755537
"732" 8 6 3 6.77449596032091 54.1928955846419 94.4725420552848 30 20 1 0.551209715081377 0.617041770812688 "2" 1 0 0.927884641759769 2.32304389910851 49.4657567253546
"733" 9 7 3 2.97506322810148 363.712967878248 104.155644810877 31 22 2 0.715408165735055 0.551055783835875 "6" 1 0 2.66694437185532 1.6502304724974 18.8668230435346
"734" 5 4 3 3.95070219337123 237.621537782797 97.9244673436761 30 20 2 0.622531154504236 0.533150805392442 "2" 0 0 0.798081653359702 0.280238684799831 21.046214668302
"735" 5 5 4 5.28270131165681 155.686764536596 99.1428267283541 36 25 2 0.574212442214125 0.523064211863039 "2" 0 0 -0.615728226075245 0.480896869054409 27.6355507491465
"736" 4 6 2 12.6098844804063 198.635553973762 97.206922826292 29 22 1 0.667806373713526 0.625630655969514 "6" 0 0 1.18244842608686 1.59040767545617 31.2473907770838
"737" 11 7 2 11.3344712174239 345.479271851417 94.0696119622533 37 19 2 0.493850686965104 0.84299464326262 "5" 0 1 2.52243360948423 -0.297502529652067 41.0627147041806
"738" 4 4 2 8.72937429042531 182.981687848808 97.0848886562056 26 20 2 0.421168260936119 0.651454966588229 "2" 0 0 1.98769242317927 0.98111596484526 32.7190678619794
"739" 3 5 1 10.5630158360829 269.005852686869 97.3726786576513 30 18 1 0.538025578160405 0.442719631045264 "6" 1 0 1.54278687359931 1.75686807977056 29.0504406093423
"740" 4 5 1 20.35020090231 143.929484051729 95.6634429886126 21 18 2 0.497158406272085 0.532465500886398 "3" 0 1 -0.094581246320251 3.10427664083498 14.9847037145205
"741" 5 5 3 10.5759884862447 251.336408874117 101.402477501035 30 24 1 0.669759602170713 0.332905448814086 "3" 0 0 2.7654966877783 -0.856968739659265 50.1847942114754
"742" 5 6 2 2 145.726965534624 91.8583193706155 24 11 3 0.210334752394332 0.803921990862515 "2" 1 1 1.65198957343899 0.643799958615586 19.5006082571201
"743" 2 5 3 5.10168969096166 122.64917861634 99.6980187347061 32 19 2 0.441854758381396 0.708458724184855 "2" 1 0 0.553326479140768 0.440128440016379 26.0123245920137
"744" 6 5 2 6.66487342109547 175.230289850063 100.348264497474 35 21 2 0.465104620566738 0.618705460577294 "4" 1 0 1.87984962234115 2.20152766120693 30.1898710839993
"745" 9 7 5 24.2024885856888 405.922242671945 105.552425048949 40 24 2 0.61592926379099 0.455756287881984 "4" 1 0 2.46511061828681 3.58746796508344 15.850421886528
"746" 4 6 2 5.57250260793218 55.3936879091929 88.4634328139873 27 16 1 0.537481262329522 0.685054361982556 "3" 0 1 -1.46337355192676 0.550789606036457 27.980378167012
"747" 5 5 3 15.5466180914893 126.497002622788 101.788934431169 34 19 1 0.423209115435376 0.237094834822108 "2" 0 0 1.49944664339237 -0.659598358612814 34.7472144249358
"748" 4 4 1 13.3942045453029 55.0641805566383 87.7136914370228 22 12 1 0.286250338014047 0.663460973189588 "4" 1 0 1.77779194400664 -3.0692101224538 47.6699584000396
"749" 3 4 1 16.5101961516133 16.9617699290991 87.6119549226213 24 14 2 0.334143088862948 0.598800670543525 "4" 1 0 -0.743041574604699 -0.344824891856103 16.7664150229331
"750" 5 6 4 5.35726151806716 262.223591065555 101.625373213485 17 22 2 0.561691339365986 0.378087912990462 "5" 1 1 2.79260684195895 2.72295986066552 25.4217621865214
"751" 4 5 2 5.07021813995211 145.753947746879 94.424788669864 22 20 2 0.416761442842562 0.721338948856775 "4" 1 0 0.28903845028995 0.929274052323406 18.8245654204489
"752" 2 4 2 2 187.775456200377 97.4299023590277 26 17 2 0.396674618918327 0.626353161444759 "3" 1 0 0.685645251804092 1.14911414609038 23.1429298818101
"753" 8 7 3 4.57815916947206 342.006802167579 99.8310652672326 35 26 2 0.654482730871208 0.499559974189168 "4" 1 1 3.28771414499349 1.08608333294943 37.2515694958249
"754" 4 5 2 8.9081584489513 240.151594172599 98.5980686142 28 22 3 0.549708660581103 0.494425076617394 "6" 1 0 1.60566717342226 2.01165378831071 31.3829394418232
"755" 10 7 1 4.77971220240767 298.435537856972 95.6507523695368 31 18 2 0.408529199575868 0.453467744237139 "1" 1 1 1.29647731023186 -0.0606987304545917 32.830140322214
"756" 3 4 2 18.9840584973544 205.402838678053 103.205907299592 31 21 2 0.485246821303224 0.502870092010164 "1" 1 0 1.81387308070776 3.22453337543639 29.433490994371
"757" 9 6 1 2 385.829701668087 101.955917385622 29 17 3 0.436406552409304 0.519431404239052 "3" 0 0 2.71176839153968 0.561887371937029 18.6387761220982
"758" 6 7 3 3.75760436154471 288.841843674333 98.5676639143567 33 23 1 0.51060610792061 0.604905608155233 "1" 1 0 1.54412816215337 3.17806692501869 27.7505110970783
"759" 7 7 4 4.82480413627396 151.530315545264 107.455520569429 38 23 1 0.642166806016368 0.414709828424026 "3" 1 0 1.08666587249788 1.84271117616216 24.0401835444834
"760" 4 5 4 12.9942762675911 395.916559768818 104.384217095273 33 21 1 0.606359505427334 0.589521047203929 "3" 0 0 3.02963066920131 0.44789367928158 26.7887062804477
"761" 7 6 2 4.99056662631679 308.008604635004 101.174444903338 34 21 2 0.531710375061134 0.51981116703774 "2" 0 0 2.4989969103391 1.00974102776593 26.0189275285611
"762" 2 5 5 9.4564635551463 191.414210434665 105.211877238696 34 25 1 0.669475758353062 0.560088125175005 "2" 0 0 1.39311045017839 2.53337279085037 29.8388821275867
"763" 11 6 5 8.2263666064645 348.275692568261 113.730759774057 33 33 1 0.892515182578427 0.751415090767504 "2" 0 0 1.11638517264813 5.06594684333724 61.1692284008322
"764" 9 7 4 18.5099506992068 238.200182502272 96.4734741409746 28 24 1 0.576896149296811 0.398180113386931 "1" 0 0 3.02838238750287 3.06441685981467 34.6290743657164
"765" 7 5 2 3.19549686726283 332.388202323414 94.7246023081693 35 19 2 0.558019889609306 0.333459928294863 "1" 1 1 1.84251220104592 1.09217801637521 31.2475271188364
"766" 8 7 4 17.53504029713 384.834446731549 108.583344332077 37 26 1 0.682704238540345 0.631925203992568 "2" 0 1 3.69199105687817 2.06081357374289 22.0262520588976
"767" 8 7 4 4.04013988508073 259.205569838151 102.28210190946 29 28 2 0.692673844299658 0.425315403433518 "6" 0 0 2.69487094081497 1.73213788034207 20.6220364019351
"768" 7 6 3 2.72603552382653 210.71111727151 100.228813097191 37 22 1 0.473767223049856 0.593878808014033 "1" 1 1 2.3479541823167 3.15842480645565 42.6216151541209
"769" 4 4 4 21.6702028635288 191.235638118983 105.323679188152 29 27 1 0.757200454172974 0.678317131396583 "2" 1 0 0.872294555613639 2.11219880226015 15.9918177623007
"770" 9 6 1 3.22763253781412 254.881119599223 102.894205982351 30 26 1 0.68731475795308 0.870395528960343 "4" 1 0 1.46950771901856 1.94291789260733 20.1126442136567
"771" 7 6 3 6.90008054368117 268.01476324848 98.0508563048751 32 20 1 0.495598677095766 0.463336694999669 "1" 1 1 1.39367316821395 -0.169507824362263 43.3624074748766
"772" 7 5 1 2 213.671725727788 91.0594635785556 27 12 3 0.288736830858777 0.567362626778541 "1" 1 0 0.538505910151943 -1.76847605528945 14.4894567499994
"773" 4 6 4 4.43153474974652 82.7796730683105 87.0163946538196 20 15 1 0.394654927913413 0.558931592095599 "1" 1 0 -1.47506973857699 -0.548569295270582 32.1389902801257
"774" 16 7 4 4.57716821783133 525.168313172223 109.037512854272 37 26 1 0.662452158754818 0.369833535547239 "3" 0 0 5.83538944243234 0.528318812952896 23.1134677935545
"775" 11 7 3 8.07474665030092 297.680098727121 101.889695727894 39 21 1 0.521265075464593 0.443308628092529 "3" 1 0 1.62285055050516 2.39910979157425 54.3282076905025
"776" 4 6 3 4.71770232455711 179.281245701684 96.5033156424607 25 22 2 0.494631780688921 0.270970511760614 "4" 1 0 1.07773513831678 3.11151017370594 29.039079520158
"777" 4 6 1 3.71999622749605 198.696747116178 89.9316035452168 25 14 1 0.374991045790902 0.834007922334932 "2" 1 0 0.72739257156719 -0.321215333552008 22.3233563390195
"778" 6 7 3 5.1485775897326 353.722657029219 102.602211926283 43 21 1 0.533855704607887 0.445269759353392 "6" 1 0 2.0439224955727 1.19232968747813 35.2906466368899
"779" 5 6 5 9.74370601512242 220.759685646954 111.224352601568 39 28 1 0.661331923496912 0.710872220888596 "1" 1 0 1.30052017818678 4.01398207033212 78.0261513502732
"780" 11 7 5 12.6643351220042 548.115277531133 110.535488802819 38 22 1 0.595909352873621 0.721671769084274 "2" 0 0 6.24346826211816 2.72510997075299 34.6307943805538
"781" 7 7 4 5.73032446496465 384.906097139462 106.54334212973 33 25 2 0.575428152309143 0.305573566215245 "4" 1 0 1.60964698150274 1.71216488161389 25.1540243707952
"782" 4 6 3 5.24316470048193 151.172214784789 94.5488081741055 28 17 1 0.317030509807355 0.605682908003712 "1" 1 0 -0.880152166632597 1.1329230744717 19.5491027269468
"783" 6 6 1 2.79284028446048 295.929442557332 95.6335081647815 30 15 1 0.262311190410484 0.301679027150546 "2" 0 1 2.89428137980606 0.0814219687934656 17.2121063123494
"784" 5 6 1 2 115.28537464459 88.2613563766658 29 19 1 0.541452782091413 0.580207518975883 "3" 1 1 1.02418322319817 2.12109113594026 20.4422912952604
"785" 5 3 3 18.8714109350574 32.2531990549468 103.803191596127 25 21 2 0.558665825884385 0.62842922025007 "4" 1 0 1.39996169515474 0.546682717478381 25.8349503070124
"786" 6 7 4 5.4552030428809 414.624183717581 101.068436245889 32 20 2 0.475655937280433 0.618960130769375 "2" 0 0 3.26419466860643 0.417382485875477 22.3407145748589
"787" 5 4 2 17.2215240227863 17.1522039778704 94.0856305315947 25 19 1 0.537752745155652 0.479649751089703 "1" 1 0 0.655138967910928 0.116755292418601 23.4913701576386
"788" 6 6 1 7.82990324045846 282.945161674291 93.409102736809 28 14 2 0.449657766162928 0.661205995581524 "4" 1 0 1.10471018482821 -0.872043801146404 31.8451981978
"789" 5 5 3 4.1982642630833 86.6163776318013 96.6312330111909 29 20 2 0.551175066687174 0.400568157106988 "6" 1 0 -1.0036438708936 0.471530136907228 17.9226441432599
"790" 6 5 2 9.57750041017518 241.541624735512 100.331728617565 25 22 2 0.56013360890257 0.59628787095694 "2" 1 0 2.80608541738042 -0.169012960908598 46.8501711081339
"791" 7 5 2 2.00176713923464 308.293143889506 100.377931437902 29 21 2 0.471212809587695 0.550828103568794 "2" 0 0 3.17962022918556 0.781524642556441 21.9514054248018
"792" 6 7 3 3.33409172507838 370.513952075581 105.636321270979 33 24 1 0.548132576675803 0.57451963298039 "1" 0 0 1.81970087086961 0.564409292850488 26.0528333533316
"793" 8 6 5 7.43608501879496 239.467531342771 100.551497115948 25 18 2 0.442620272374766 0.595960248141979 "2" 0 0 4.11158741424699 1.13924464058881 31.8771460701093
